num,address,lat,lon,tel,name,wilaya,code
"856","NAAMA,Cité 70 Logements Incessibles,Naama",33.2667317,-0.3128659,049 59 37 89  - 049 59 37 90  - 049 59 37 91  - 049 59 37 92  - 049 59 37 93  - 049 59 37 94  - 049 59 37 95  - 049 59 37 96,. IMPOTS Direction,Naama,"45"
"857","27,MECHERIA,Cité Badr,Naama",33.5428376,-0.2751123,"49514126",. IMPOTS DIRECTION,Naama,"45"
"858","10,MECHERIA,Cité 12 Logements Administrati,Naama",33.5428376,-0.2751123,"49514212",. IMPOTS DIRECTION,Naama,"45"
"859","NAAMA,Cité 164 Logements,Naama",35.6570607,-0.5214197,049 59 34 20  - 049 59 51 93  - 049 59 52 87  - 049 59 52 96,. IMPOTS Direction,Naama,"45"
"860","31,MECHERIA,Rue Ben Mustapha Taher,Naama",33.5428376,-0.2751123,"49514237",. IMPOTS DIRECTION,Naama,"45"
"861","AIN SEFRA,Rue 5 Juillet,Naama",32.7590726,-0.5860412,049 56 77 14  - 049 56 77 15  - 049 56 77 61  - 049 56 77 65  - 049 56 77 67  - 049 56 77 68  - 049 56 78 74,. IMPOTS Recette,Naama,"45"
"862","AIN SEFRA,Cité Saada,Naama",32.7591169,-0.5782621,049 56 73 64  - 049 59 55 63,. IMPOTS Recette,Naama,"45"
"863","HAMMAM BOUHADJAR,Boulevard Larbi Ben M'hidi,Ain Temouchent",35.3716042,-0.968314,"43739270",. DIRECTION DES IMPOTS,Ain Temouchent,"46"
"865","AIN EL ARBAA,Rue Emir AEK,Ain Temouchent",35.2992698,-1.1392792,043 73 12 93  - 043 73 17 08,. DIRECTION DES IMPOTS,Ain Temouchent,"46"
"866","AIN TEMOUCHENT,Route De Terga,Ain Temouchent",35.4367218,-1.2365376,043 79 16 11  - 043 79 23 88  - 043 79 25 25  - 043 79 29 55  - 043 79 31 35  - 043 79 52 10,. DIRECTION DES IMPOTS,Ain Temouchent,"46"
"867","AIN EL ARBAA,Rue des 3 Freres Khoualef,Ain Temouchent",35.4079899,-0.8800843,043 73 12 46  - 043 73 14 47,. DIRECTION DES IMPOTS,Ain Temouchent,"46"
"869","AIN TEMOUCHENT,Ilot 50,Ain Temouchent",35.2992698,-1.1392792,043 79 06 52  - 043 79 06 53  - 043 79 06 54  - 043 79 06 55  - 043 79 06 57  - 043 79 06 58  - 043 79 06 59  - 043 79 06 95  - 043 79 07 56,. CENTRE DES IMPOTS,Ain Temouchent,"46"
"871","64,HAMMAM BOUHADJAR,Boulevard Mohamed Khemisti,Ain Temouchent",35.2972405,-1.1406886,043 73 51 18  - 043 73 51 59,. DIRECTION DES IMPOTS,Ain Temouchent,"46"
"872","AIN TEMOUCHENT,Ain Temouchent",35.2992698,-1.1392792,043 79 89 00  - 043 79 89 07  - 043 79 89 21  - 043 79 89 48  - 043 79 89 55,. DIRECTION DES IMPOTS,Ain Temouchent,"46"
"873","BENI SAF,Ain Temouchent",35.2897861,-1.3768856,"43741027",. DIRECTION DES IMPOTS,Ain Temouchent,"46"
"874","EL AMRIA,Boulevard Emir Abdelkader,Ain Temouchent",35.523942,-1.0179587,"43765433",. DIRECTION DES IMPOTS,Ain Temouchent,"46"
"876","ILOT 22,MANSOURAH (GHARDAIA),Cité 30 logements,Ghardaia",48.5108101,-3.3263676,"29276230",. RECETTE INTERCOMMUNALE DES IMPOTS,Ghardaia,"47"
"877","BOUNOURA,Cité 400 logements,Ghardaia",32.4830285,3.6994765,"29256054",Bureau RECETTE INTERCOMMUNALE DES IMPOTS,Ghardaia,"47"
"882","EL MENEAA,Rue Larbi BEN MEHIDI,Ghardaia",30.5833161,2.8836701,029 21 80 35  - 029 21 82 72,. IMPOTS Recette Intercommunale,Ghardaia,"47"
"883","GHARDAIA,Route Nationale n°1,Ghardaia",32.4943741,3.64446,"29259024",LA DIRECTION DES IMPOTS BOUHRAOUA LA DIRECTION DES IMPOTS BOUHRAOUA,Ghardaia,"47"
"886","RELIZANE,Rue Cheikh Larbi Tebessi,Relizane",35.7299925,0.5434028,046 71 54 16  - 046 71 63 10,. IMPOTS Recette,Relizane,"48"
"887","EL MATMAR,Boulevard Mohamed Khemisti,Relizane",35.7446747,0.5565111,046 80 21 34  - 046 80 21 35,. IMPOTS,Relizane,"48"
"888","DJIDIOUIA,Bd Allem Abderahmane Ouest,Relizane",35.9296489,0.8302196,046 83 13 05  - 046 83 13 06,. IMPOTS,Relizane,"48"
"889","EL MATMAR,Cité 144 Logts,Relizane",35.7311622,0.4595531,"46803006",. IMPOTS,Relizane,"48"
"890","OUED RHIOU,Rue Belhadj Tami,Relizane",35.9298225,0.8252792,"46787512",. IMPOTS,Relizane,"48"
"891","OUED RHIOU,Rue Tazghat Djillali,Relizane",35.9298225,0.8252792,046 78 63 01  - 046 78 63 02,. IMPOTS,Relizane,"48"
"892","RELIZANE,Boulevard De L'ALN,Relizane",35.8721265,1.1079316,046 76 92 56  - 046 76 92 57,. IMPOTS,Relizane,"48"
"893","RELIZANE,Boulevard Larbi Tebessi,Relizane",35.7450263,0.5578837,046 71 54 09  - 046 71 57 68  - 046 71 60 00,. IMPOTS,Relizane,"48"
"895","RELIZANE,Diar El Ward,Relizane",35.7450263,0.5578837,046 71 54 07  - 046 76 03 11  - 046 76 03 41,. IMPOTS,Relizane,"48"
"896","AMMI MOUSSA,Boulevard Si Kahlaoui,Relizane",35.8721265,1.1079316,"46843057",. IMPOTS,Relizane,"48"
"897",,,,,Receveur des impots - Dely brahim,ALGER,"16"
"898",,,,,Service des Impôts,ALGER,"16"
"899",,,,,Impôt Baba Hassen,ALGER,"16"
"900",,,,,Service des impôts,ALGER,"16"
"901",,,,,Inspection des Impots مفتشية الضرائب وادي النجاء,MILA,"43"
"902",,,,,BLOC ADMINISTRATIF ADE APC IMPÔTS,MILA,"43"
"903",,,,,La recette des impotsقباضة الضرائب وادي النجاء,MILA,"43"
"904",,,,,Centre des Impôts,SIDI BEL ABBES,"22"
"905",,,,,Recette d'impots,DJELFA,"17"
"906",,,,,مركز الضرائب لبلدية الشارف,DJELFA,"17"
"907",,,,,Impots Indirects,ADRAR,"1"
"908",,,,,Les impôts,GHARDAIA,"47"
"909",,,,,Centre de proximité des impots,AIN-DEFLA,"44"
"910",,,,,Recette des impôts,AIN-DEFLA,"44"
"911",,,,,Service des Impôts,RELIZANE,"48"
"912",,,,,DGI Direction Générale des Impôts,BOUIRA,"10"
"913",,,,,Centre de Proximité des Impots M'Chedallah,BOUIRA,"10"
"914",,,,,Inspection des impôts,BOUIRA,"10"
"915",,,,,Direction des impôts,TIARET,"14"
"916",,,,,Recette des impots,BEJAIA,"6"
"917",,,,,Impôts,BATNA,"5"
"918",,,,,Service des impôts,SAIDA,"20"
"919",,,,,Bureaux des impots,TIZI OUZOU,"15"
"920",,,,,Inspection des Impôts,TIZI OUZOU,"15"
"921",,,,,مديرية الضرائب,M'SILA,"28"
"922",,,,,قباضة الضرائب,M'SILA,"28"
"923",,,,,Centre des impôts,MOSTAGANEM,"27"
"924",,,,,Centre des Impôts,LAGHOUAT,"3"
"926",,,,,Centre des impôts de Boufarik,BLIDA,"9"
"927",,,,,CPI الضرائب,OUM EL BOUAGHI,"4"
